,CouncilDistrictCode,DataYear,ENERGYSTARScore,Electricity(kBtu),Electricity(kWh),GHGEmissionsIntensity,LargestPropertyUseTypeGFA,Latitude,Longitude,NaturalGas(kBtu),NaturalGas(therms),NumberofBuildings,NumberofFloors,OSEBuildingID,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,YearBuilt,ZipCode
5420,6.0,2015.0,84.0,914061.0,267885.0,0.06,32676.0,47.704,-122.358,,,1.0,3.0,24166.0,32676.0,8656.0,41332.0,28.0,29.0,914023.0,949123.0,87.8,91.2,,6.37,1987.0,18229.0
5421,6.0,2015.0,96.0,1097617.0,321680.0,0.06,40206.0,47.704,-122.357,,,1.0,4.0,24168.0,32599.0,14439.0,47038.0,23.3,24.2,1097572.0,1138343.0,73.3,76.0,,7.65,1990.0,18229.0
5422,5.0,2015.0,79.0,1067663.0,312901.0,0.12,24291.0,47.7,-122.303,,,1.0,2.0,24170.0,24291.0,,24291.0,44.0,44.0,1067618.0,1067618.0,138.0,138.0,,7.44,1974.0,18792.0
5423,5.0,2015.0,44.0,498012.0,145953.0,0.06,20738.0,47.701,-122.304,,,1.0,2.0,24172.0,20738.0,,20738.0,24.0,24.0,497991.0,497991.0,75.4,75.4,,3.47,1958.0,18792.0
5424,5.0,2015.0,42.0,758297.0,222235.0,0.07,21616.0,47.701,-122.323,,,1.0,4.0,24173.0,21616.0,5728.0,27344.0,35.1,39.0,758266.0,843317.0,110.1,122.5,,5.29,1990.0,18792.0
5425,5.0,2015.0,,938947.0,275178.0,0.08,11729.0,47.702,-122.303,,,1.0,4.0,24178.0,30948.0,,30948.0,40.0,44.5,938908.0,1042722.0,125.7,139.6,,6.55,2000.0,19579.0
5426,5.0,2015.0,50.0,1938967.0,568255.0,0.08,63670.0,47.703,-122.302,,,1.0,4.0,24179.0,63670.0,,63670.0,30.5,33.1,1938887.0,2109822.0,95.6,104.0,,13.52,1991.0,19579.0
5427,5.0,2015.0,4.0,2204111.0,645961.0,0.21,20575.0,47.704,-122.323,,,1.0,2.0,24180.0,21329.0,7056.0,28385.0,107.1,107.1,2204020.0,2204020.0,336.4,336.4,,15.37,1986.0,19579.0
5428,5.0,2015.0,72.0,1534896.0,449834.0,0.06,48965.0,47.703,-122.322,,,1.0,4.0,24181.0,48965.0,15230.0,64195.0,31.3,34.7,1534832.0,1697487.0,98.4,108.9,,10.7,1989.0,19579.0
5429,5.0,2015.0,,479378.0,140492.0,0.06,22935.0,47.692,-122.317,,,1.0,4.0,24184.0,22935.0,,22935.0,20.9,22.4,479358.0,514475.0,65.6,70.4,,3.34,1992.0,18792.0
5430,3.0,2015.0,89.0,1592478.0,466709.0,0.75,84389.0,47.615,-122.316,1118623.0,11186.0,1.0,6.0,24191.0,84389.0,,84389.0,32.1,33.3,2711035.0,2814155.0,73.2,77.0,,70.51,2014.0,19578.0
5431,3.0,2015.0,100.0,194412.0,56977.0,0.02,22308.0,47.616,-122.315,435.0,4.0,1.0,3.0,24194.0,22308.0,,22308.0,8.7,8.7,194839.0,194839.0,27.4,27.4,,1.38,1908.0,19578.0
5432,3.0,2015.0,83.0,701990.0,205733.0,0.65,30920.0,47.617,-122.315,342075.0,3421.0,1.0,4.0,24201.0,30920.0,,30920.0,33.8,38.4,1044036.0,1186165.0,82.9,97.3,,23.06,1923.0,19578.0
5433,2.0,2015.0,,707569.0,207368.0,0.56,17650.0,47.573,-122.325,194023.0,1940.0,1.0,1.0,24202.0,21755.0,,21755.0,45.0,50.1,901563.0,1004019.0,121.0,137.0,,15.24,1978.0,19584.0
5434,2.0,2015.0,,293229.0,85937.0,0.03,27933.0,47.572,-122.324,,,1.0,1.0,24205.0,27933.0,,27933.0,10.5,10.5,293217.0,293217.0,33.0,33.0,,2.04,1960.0,19584.0
5435,2.0,2015.0,71.0,556990.0,163238.0,1.26,15609.0,47.57,-122.324,519422.0,5194.0,1.0,1.0,24209.0,23143.0,,23143.0,46.5,46.5,1076389.0,1076389.0,99.1,99.1,,31.47,1983.0,18388.0
5436,2.0,2015.0,58.0,1102647.0,323154.0,1.54,28800.0,47.571,-122.327,781263.0,7813.0,1.0,1.0,24216.0,28800.0,,28800.0,52.1,52.1,1883864.0,1883864.0,118.5,118.5,,49.18,1962.0,19584.0
5437,2.0,2015.0,80.0,455172.0,133398.0,0.03,39600.0,47.573,-122.328,,,1.0,1.0,24218.0,39600.0,,39600.0,11.5,11.5,455153.0,455153.0,36.1,36.1,,3.17,1952.0,19584.0
5438,2.0,2015.0,92.0,327520.0,95987.0,0.14,39600.0,47.573,-122.328,88469.0,885.0,1.0,1.0,24219.0,39600.0,,39600.0,10.5,10.5,415975.0,415975.0,28.3,28.3,,6.98,1952.0,19584.0
5439,2.0,2015.0,36.0,906782.0,265752.0,0.3,41430.0,47.577,-122.328,190447.0,1904.0,1.0,1.0,24225.0,41248.0,,41248.0,26.5,29.0,1097192.0,1200287.0,73.5,77.6,,16.44,1937.0,19584.0
5440,2.0,2015.0,,818382.0,239844.0,1.14,21400.0,47.576,-122.328,740000.0,7400.0,1.0,1.0,24227.0,36400.0,,36400.0,42.8,43.7,1558348.0,1589542.0,91.9,94.6,,45.01,2009.0,19584.0
5441,1.0,2015.0,71.0,859419.0,251871.0,0.06,30932.0,47.523,-122.359,,,1.0,3.0,24230.0,30932.0,4516.0,35448.0,27.8,30.8,859383.0,951315.0,87.2,96.6,,5.99,1968.0,18385.0
5442,1.0,2015.0,,3643263.0,1067735.0,0.31,31332.0,47.564,-122.387,,,1.0,1.0,24240.0,31332.0,,31332.0,116.3,114.0,3643112.0,3572227.0,365.1,358.0,,25.4,1920.0,18795.0
5443,1.0,2015.0,90.0,512187.0,150107.0,0.06,23596.0,47.565,-122.388,,,1.0,4.0,24243.0,23596.0,,23596.0,21.7,24.4,512166.0,575602.0,68.2,76.6,,3.57,1969.0,18795.0
5444,1.0,2015.0,75.0,471940.0,138312.0,1.16,35864.0,47.572,-122.387,762228.0,7622.0,1.0,2.0,24244.0,35864.0,,35864.0,34.4,43.2,1234149.0,1549490.0,63.6,75.4,,43.77,1948.0,18795.0
5445,1.0,2015.0,52.0,912546.0,267441.0,0.06,30799.0,47.571,-122.387,,,1.0,4.0,24245.0,30799.0,11249.0,42048.0,29.6,32.5,912509.0,1001261.0,93.0,102.1,,6.36,1996.0,18795.0
5446,2.0,2015.0,100.0,1002205.0,293717.0,0.04,71000.0,47.521,-122.261,,,1.0,6.0,24248.0,71000.0,,71000.0,14.1,16.5,1002164.0,1174094.0,44.3,51.9,,6.99,1967.0,18800.0
5447,2.0,2015.0,87.0,724289.0,212268.0,0.06,32922.0,47.59,-122.318,,,1.0,4.0,24249.0,32922.0,,32922.0,22.0,25.0,724259.0,823222.0,69.1,78.5,,5.05,1969.0,17919.0
5448,2.0,2015.0,70.0,108506.0,31800.0,1.85,20484.0,47.554,-122.315,709816.0,7098.0,1.0,1.0,24250.0,20484.0,,20484.0,39.9,50.2,818317.0,1028341.0,53.0,64.4,,38.45,1954.0,18388.0
5449,4.0,2015.0,8.0,1695138.0,496796.0,0.1,21743.0,47.661,-122.286,,,1.0,4.0,24252.0,27642.0,17622.0,45264.0,78.0,81.3,1695067.0,1768692.0,244.8,255.4,,11.82,1984.0,18383.0
5450,4.0,2015.0,,2781429.0,815156.0,0.2,27642.0,47.661,-122.286,,,1.0,4.0,24253.0,22356.0,14576.0,36932.0,100.6,100.6,2781314.0,2781314.0,315.9,315.9,,19.39,1987.0,18383.0
5451,5.0,2015.0,58.0,620129.0,181742.0,0.08,20808.0,47.719,-122.292,,,1.0,4.0,24255.0,20808.0,,20808.0,29.8,35.0,620103.0,728989.0,93.6,110.0,,4.32,1980.0,19579.0
5452,3.0,2015.0,,2810483.0,823671.0,2.39,45082.0,47.608,-122.312,1890186.0,18902.0,1.0,4.0,24259.0,45082.0,,45082.0,104.3,112.8,4700552.0,5085157.0,239.8,261.5,,119.98,1973.0,19578.0
5453,6.0,2015.0,60.0,677434.0,198536.0,0.7,41600.0,47.684,-122.355,512026.0,5120.0,1.0,2.0,24270.0,41600.0,,41600.0,28.6,35.6,1189432.0,1481282.0,64.1,75.8,,31.92,1951.0,18377.0
5454,3.0,2015.0,98.0,1138433.0,333642.0,0.05,49378.0,47.626,-122.326,,,1.0,7.0,24272.0,48768.0,12977.0,61745.0,23.1,24.9,1138386.0,1230679.0,72.4,78.3,,7.94,1981.0,18376.0
5455,4.0,2015.0,31.0,2559592.0,750143.0,0.2,34110.0,47.636,-122.325,,,1.0,2.0,24274.0,34110.0,,34110.0,75.0,75.8,2559486.0,2585176.0,235.6,238.0,,17.84,1960.0,18376.0
5456,4.0,2015.0,99.0,886807.0,259898.0,0.06,42712.0,47.635,-122.325,,,1.0,4.0,24275.0,28775.0,13937.0,42712.0,20.8,21.7,886771.0,926733.0,65.2,68.1,,6.18,1994.0,18376.0
5457,4.0,2015.0,87.0,768322.0,225173.0,0.05,27072.0,47.635,-122.325,,,1.0,3.0,24276.0,27072.0,16897.0,43969.0,28.4,29.2,768291.0,791370.0,89.1,91.8,,5.36,1999.0,18376.0
5458,6.0,2015.0,,1776265.0,520572.0,0.51,69438.0,47.669,-122.378,1135949.0,11359.0,1.0,8.0,24281.0,117161.0,11410.0,128571.0,39.4,42.0,2912140.0,3108150.0,91.5,94.3,,72.71,2007.0,18386.0
5459,1.0,2015.0,,417060.0,122228.0,0.06,21239.0,47.561,-122.387,1055.0,11.0,1.0,3.0,24282.0,21239.0,,21239.0,19.7,21.1,418098.0,447966.0,61.7,66.1,,2.96,1925.0,18795.0
5460,1.0,2015.0,100.0,294457.0,86297.0,0.58,21815.0,47.563,-122.389,277637.0,2776.0,1.0,5.0,24288.0,21815.0,5028.0,26843.0,26.2,30.0,572082.0,654454.0,55.7,61.5,,16.8,1997.0,18795.0
5461,1.0,2015.0,94.0,438532.0,128521.0,0.55,24695.0,47.562,-122.389,251790.0,2518.0,1.0,4.0,24289.0,26280.0,,26280.0,28.0,31.0,690304.0,765256.0,66.5,74.7,,16.43,1969.0,18795.0
5462,1.0,2015.0,,687815.0,201579.0,0.07,26970.0,47.533,-122.377,,,1.0,4.0,24292.0,26970.0,,26970.0,25.1,27.8,687786.0,761979.0,78.9,87.4,,4.79,1980.0,19581.0
5463,3.0,2015.0,86.0,866834.0,254044.0,0.91,39865.0,47.618,-122.322,744785.0,7448.0,1.0,5.0,24306.0,38713.0,7512.0,46225.0,40.4,44.1,1611583.0,1758719.0,87.9,95.3,,45.6,2005.0,19578.0
5464,3.0,2015.0,94.0,544249.0,159504.0,0.69,34040.0,47.618,-122.316,413438.0,4134.0,1.0,4.0,24312.0,25729.0,8311.0,34040.0,28.1,31.8,957665.0,1081044.0,63.0,72.2,,25.75,1928.0,19578.0
5465,2.0,2015.0,,538763.0,157896.0,0.06,19430.0,47.578,-122.328,,,1.0,1.0,24332.0,23750.0,,23750.0,25.8,25.8,538740.0,538740.0,80.9,80.9,,3.76,1970.0,19584.0
5466,2.0,2015.0,89.0,498766.0,146174.0,0.03,36430.0,47.578,-122.327,,,1.0,1.0,24333.0,43390.0,,43390.0,11.5,11.5,498745.0,498745.0,36.1,36.1,,3.48,1970.0,19584.0
5467,2.0,2015.0,71.0,415603.0,121801.0,0.03,35400.0,47.583,-122.327,,,1.0,1.0,24344.0,35400.0,,35400.0,11.7,11.7,415586.0,415586.0,36.9,36.9,,2.9,1959.0,19584.0
5468,2.0,2015.0,30.0,681275.0,199662.0,0.2,22201.0,47.585,-122.328,71194.0,712.0,1.0,1.0,24348.0,28144.0,,28144.0,26.6,27.8,752441.0,785659.0,78.3,79.5,,8.53,1966.0,19584.0
5469,2.0,2015.0,44.0,1919714.0,562613.0,0.38,57910.0,47.584,-122.328,417512.0,4175.0,1.0,3.0,24351.0,71283.0,,71283.0,32.8,35.2,2337146.0,2507311.0,90.7,93.2,,35.56,1916.0,19584.0
5470,2.0,2015.0,,2747768.0,805291.0,0.31,22992.0,47.587,-122.328,,,1.0,1.0,24354.0,23792.0,,23792.0,115.5,112.3,2747654.0,2672893.0,362.6,352.8,,19.15,1989.0,19584.0
5471,2.0,2015.0,93.0,1256180.0,368150.0,0.86,,47.589,-122.328,705978.0,7060.0,1.0,2.0,24356.0,47368.0,,47368.0,41.9,47.5,1962105.0,2223032.0,100.1,103.0,,46.25,1979.0,19584.0
5472,2.0,2015.0,,1596307.0,467831.0,0.54,18871.0,47.589,-122.327,392776.0,3928.0,1.0,1.0,24358.0,46183.0,,46183.0,43.1,44.5,1989017.0,2054337.0,117.5,115.9,,31.99,1931.0,19584.0
5473,3.0,2015.0,85.0,2106820.0,617448.0,0.38,49825.0,47.606,-122.314,410343.0,4103.0,1.0,5.0,24359.0,49825.0,22788.0,72613.0,50.5,52.0,2517075.0,2588948.0,141.4,145.9,,36.48,1984.0,19578.0
5474,3.0,2015.0,28.0,286755.0,84040.0,3.45,20931.0,47.606,-122.309,1345988.0,13460.0,1.0,2.0,24363.0,20931.0,,20931.0,78.0,93.1,1632731.0,1947827.0,110.5,128.5,,73.48,1962.0,19578.0
5475,2.0,2015.0,69.0,1154455.0,338337.0,3.94,36071.0,47.565,-122.288,2619316.0,26193.0,1.0,1.0,24374.0,36071.0,,36071.0,104.6,108.4,3773723.0,3911266.0,176.7,178.3,,147.16,1968.0,18800.0
5476,2.0,2015.0,95.0,1210720.0,354827.0,0.48,51672.0,47.565,-122.283,407900.0,4079.0,1.0,3.0,24375.0,51672.0,,51672.0,31.3,33.1,1618570.0,1712406.0,81.9,87.6,,30.1,1989.0,18800.0
5477,2.0,2015.0,40.0,2083671.0,610664.0,0.15,19987.0,47.564,-122.286,,,1.0,2.0,24376.0,27270.0,11082.0,38352.0,75.8,75.8,2083584.0,2083584.0,238.0,238.0,,14.53,1990.0,18800.0
5478,2.0,2015.0,,497152.0,145701.0,0.06,21300.0,47.564,-122.286,,,1.0,2.0,24377.0,21300.0,,21300.0,23.3,25.7,497132.0,547699.0,73.3,80.7,,3.47,1966.0,18800.0
5479,2.0,2015.0,,1218747.0,357180.0,3.15,14081.0,47.561,-122.283,1627175.0,16272.0,1.0,1.0,24381.0,28425.0,,28425.0,100.3,120.8,2845872.0,3428275.0,195.0,216.6,,94.92,1995.0,18800.0
5480,6.0,2015.0,93.0,1420039.0,416172.0,0.05,45929.0,47.704,-122.356,,,1.0,4.0,24391.0,45929.0,24165.0,70094.0,30.9,32.0,1419980.0,1468468.0,97.1,100.4,,9.9,1987.0,19582.0
5481,5.0,2015.0,87.0,2545016.0,745871.0,0.05,93472.0,47.718,-122.297,,,1.0,4.0,24393.0,93472.0,41018.0,134490.0,27.2,30.0,2544910.0,2802927.0,85.5,94.2,,17.74,1987.0,19579.0
5482,5.0,2015.0,77.0,692130.0,202843.0,0.05,27172.0,47.717,-122.298,,,1.0,3.0,24397.0,36172.0,,36172.0,25.5,25.5,692102.0,692102.0,80.0,80.0,,4.82,1976.0,19579.0
5483,5.0,2015.0,,1712093.0,501765.0,0.43,35115.0,47.714,-122.298,199405.0,1994.0,1.0,3.0,24406.0,35115.0,,35115.0,54.4,54.4,1911427.0,1911427.0,159.1,159.1,,22.53,2009.0,19579.0
5485,5.0,2015.0,68.0,1093789.0,320558.0,0.08,32432.0,47.701,-122.346,,,1.0,4.0,24412.0,38100.0,,38100.0,33.7,36.5,1093743.0,1185118.0,105.9,114.7,,7.62,1985.0,18377.0
5486,5.0,2015.0,,230575.0,67575.0,0.3,23904.0,47.697,-122.346,368824.0,3688.0,1.0,1.0,24415.0,66704.0,,66704.0,9.0,11.0,599390.0,733222.0,16.7,18.8,,21.2,1972.0,18377.0
5487,3.0,2015.0,52.0,282568.0,82813.0,3.23,23490.0,47.619,-122.316,1415278.0,14153.0,1.0,3.0,24426.0,23490.0,,23490.0,72.3,87.1,1697834.0,2045312.0,101.0,116.6,,77.14,1908.0,18376.0
5488,3.0,2015.0,46.0,3218354.0,943206.0,0.14,66679.0,47.62,-122.321,179489.0,1795.0,1.0,5.0,24429.0,87735.0,43315.0,131050.0,51.0,54.2,3397709.0,3614274.0,154.4,161.8,,31.97,2006.0,18376.0
5489,3.0,2015.0,81.0,404546.0,118561.0,2.78,40800.0,47.619,-122.322,2116804.0,21168.0,1.0,4.0,24431.0,40800.0,,40800.0,61.8,77.2,2521333.0,3149327.0,85.6,101.8,,115.24,1928.0,18376.0
5490,3.0,2015.0,80.0,960590.0,281521.0,0.07,39226.0,47.619,-122.323,,,1.0,5.0,24432.0,36814.0,2412.0,39226.0,24.5,27.8,960550.0,1089351.0,76.9,87.2,,6.7,1965.0,18376.0
5491,3.0,2015.0,94.0,813850.0,238516.0,0.43,27600.0,47.614,-122.32,253085.0,2531.0,1.0,2.0,24435.0,36000.0,,36000.0,29.6,31.1,1066901.0,1119314.0,78.4,79.9,,19.11,1907.0,19578.0
5492,3.0,2015.0,13.0,357734.0,104842.0,2.7,23469.0,47.614,-122.318,1174208.0,11742.0,1.0,3.0,24441.0,23469.0,,23469.0,65.3,72.4,1531928.0,1699536.0,100.4,107.9,,64.86,1905.0,19578.0
5493,3.0,2015.0,14.0,427217.0,125205.0,3.11,21000.0,47.613,-122.318,1209896.0,12099.0,1.0,3.0,24444.0,21000.0,,21000.0,78.0,95.6,1637096.0,2007589.0,124.4,144.2,,67.24,1916.0,19578.0
5494,3.0,2015.0,61.0,754909.0,221242.0,0.59,18000.0,47.613,-122.317,364802.0,3648.0,1.0,1.0,24448.0,36000.0,,36000.0,62.2,60.0,1119679.0,1079537.0,153.0,146.0,,24.64,1913.0,19578.0
5495,3.0,2015.0,25.0,1523955.0,446627.0,0.89,43200.0,47.615,-122.318,651273.0,6513.0,1.0,2.0,24451.0,43200.0,,43200.0,50.4,53.4,2175165.0,2306446.0,126.6,127.3,,45.21,1915.0,19578.0
5496,2.0,2015.0,70.0,2304926.0,675507.0,0.63,42800.0,47.595,-122.329,522988.0,5230.0,1.0,4.0,24458.0,40970.0,12870.0,53840.0,66.1,71.6,2827818.0,3062345.0,181.9,187.7,,43.84,1913.0,18379.0
5497,2.0,2015.0,86.0,906497.0,265668.0,0.31,34038.0,47.588,-122.33,208561.0,2086.0,1.0,1.0,24461.0,43794.0,,43794.0,25.5,25.5,1115020.0,1115020.0,70.0,70.0,,17.4,1975.0,19584.0
5498,2.0,2015.0,27.0,1300162.0,381040.0,0.94,40780.0,47.575,-122.331,792903.0,7929.0,1.0,1.0,24472.0,48280.0,,48280.0,43.4,43.4,2093011.0,2093011.0,101.8,101.8,,51.17,1968.0,19584.0
5499,2.0,2015.0,,233476.0,68425.0,0.2,31476.0,47.573,-122.331,126579.0,1266.0,1.0,1.0,24473.0,36040.0,,36040.0,10.0,11.5,360045.0,413398.0,24.0,25.7,,8.35,1954.0,19584.0
5500,4.0,2015.0,43.0,5403089.0,1583489.0,6.49,35042.0,47.683,-122.289,3740900.0,37409.0,1.0,1.0,24479.0,32822.0,,32822.0,260.9,277.0,9143764.0,9706705.0,596.2,608.1,,236.34,1965.0,18792.0
5501,4.0,2015.0,50.0,612995.0,179651.0,0.08,20144.0,47.681,-122.289,,,1.0,2.0,24481.0,20144.0,,20144.0,30.4,34.2,612969.0,688491.0,95.5,107.3,,4.27,1961.0,18792.0
5502,4.0,2015.0,87.0,1022970.0,299803.0,1.51,65210.0,47.681,-122.276,1779500.0,17795.0,1.0,1.0,24482.0,64314.0,,64314.0,43.0,57.0,2802428.0,3715817.0,77.9,98.2,,101.64,1948.0,18792.0
5503,4.0,2015.0,65.0,196454.0,57575.0,1.64,20385.0,47.681,-122.29,619673.0,6197.0,1.0,2.0,24484.0,20385.0,,20385.0,40.0,50.3,816118.0,1025240.0,62.2,74.0,,34.28,1950.0,18792.0
5504,4.0,2015.0,51.0,219492.0,64327.0,0.02,24295.0,47.68,-122.277,,,1.0,1.0,24485.0,24295.0,,24295.0,9.0,9.9,219483.0,241108.0,28.4,31.2,,1.53,1946.0,18792.0
5505,4.0,2015.0,80.0,656372.0,192364.0,0.09,20317.0,47.669,-122.283,,,1.0,2.0,24488.0,20317.0,,20317.0,32.3,34.7,656345.0,704724.0,101.4,108.9,,4.58,1967.0,18383.0
5506,4.0,2015.0,58.0,542472.0,158983.0,0.24,22000.0,47.665,-122.284,67059.0,671.0,1.0,2.0,24489.0,20979.0,,20979.0,27.7,28.2,609508.0,621390.0,80.6,81.2,,7.34,1984.0,18383.0
5507,4.0,2015.0,1.0,2601624.0,762461.0,0.98,73967.0,47.667,-122.284,1231645.0,12316.0,1.0,2.0,24492.0,46480.0,27217.0,73697.0,51.8,53.6,3833162.0,3967770.0,127.9,127.9,,83.55,2004.0,18383.0
5508,4.0,2015.0,7.0,5804711.0,1701193.0,8.95,24377.0,47.668,-122.284,3816026.0,38160.0,1.0,1.0,24493.0,24377.0,,24377.0,394.7,411.3,9620496.0,10025450.0,912.0,914.8,,243.13,1973.0,18383.0
5509,1.0,2015.0,68.0,2601401.0,762396.0,0.07,,47.532,-122.361,,,1.0,2.0,24494.0,95865.0,,95865.0,27.1,31.3,2601294.0,2999069.0,85.2,98.2,,18.13,1990.0,18385.0
5510,1.0,2015.0,48.0,5124508.0,1501845.0,0.2,150000.0,47.533,-122.362,315633.0,3156.0,1.0,3.0,24495.0,155600.0,,155600.0,36.3,39.8,5439927.0,5973485.0,109.5,120.6,,52.49,1987.0,18385.0
5511,1.0,2015.0,65.0,942127.0,276110.0,0.08,32405.0,47.533,-122.364,,,1.0,3.0,24496.0,30003.0,2402.0,32405.0,29.1,31.8,942089.0,1031313.0,91.3,99.9,,6.57,2009.0,18385.0
5512,1.0,2015.0,46.0,1889959.0,553892.0,0.09,59935.0,47.535,-122.364,,,1.0,3.0,24498.0,58523.0,,58523.0,31.5,34.5,1889880.0,2069163.0,99.0,108.4,,13.18,1988.0,18385.0
5513,5.0,2015.0,,2844498.0,833640.0,0.23,33392.0,47.702,-122.342,,,1.0,1.0,24513.0,33392.0,,33392.0,85.2,94.8,2844380.0,3164854.0,267.5,297.6,,19.83,1986.0,19582.0
5514,5.0,2015.0,6.0,4401233.0,1289874.0,3.06,45155.0,47.703,-122.342,2380908.0,23809.0,1.0,1.0,24514.0,45155.0,,45155.0,150.2,152.9,6781960.0,6905825.0,361.4,364.3,,157.13,1986.0,19582.0
5515,5.0,2015.0,94.0,1562773.0,458004.0,0.08,68138.0,47.698,-122.327,,,1.0,4.0,24515.0,54304.0,,54304.0,22.9,25.0,1562708.0,1700173.0,72.0,78.3,,10.89,1990.0,18792.0
5516,2.0,2015.0,31.0,3695790.0,1083129.0,0.09,114089.0,47.591,-122.318,,,1.0,4.0,24525.0,114030.0,,114030.0,32.4,35.9,3695637.0,4092543.0,101.7,112.6,,25.76,1985.0,17919.0
5517,7.0,2015.0,,1280743.0,375349.0,0.08,35545.0,47.634,-122.341,,,1.0,6.0,24530.0,44839.0,,44839.0,34.2,37.3,1280690.0,1395714.0,107.5,117.1,,8.93,1989.0,18390.0
5518,1.0,2015.0,56.0,329910.0,96687.0,1.26,32040.0,47.531,-122.332,742604.0,7426.0,1.0,1.0,24531.0,32000.0,,32000.0,33.5,33.5,1072500.0,1072500.0,56.7,56.7,,41.74,1966.0,18388.0
5525,3.0,2015.0,90.0,1588999.0,465690.0,0.09,66257.0,47.605,-122.319,,,1.0,4.0,24541.0,48972.0,,48972.0,24.0,26.7,1588933.0,1772182.0,75.3,84.0,,11.08,1990.0,19578.0
5526,6.0,2015.0,27.0,753369.0,220791.0,1.77,35000.0,47.674,-122.408,1213792.0,12138.0,1.0,4.0,24542.0,37642.0,,37642.0,56.2,66.9,1967129.0,2341558.0,104.0,117.8,,69.72,1982.0,18386.0
5527,7.0,2015.0,18.0,2675241.0,784036.0,0.91,62708.0,47.614,-122.347,1364038.0,13640.0,1.0,8.0,24544.0,87925.0,,87925.0,59.0,60.3,4039168.0,4126069.0,143.6,139.4,,91.09,1999.0,19576.0
5528,3.0,2015.0,100.0,50897.0,14916.0,0.01,24152.0,47.609,-122.3,,,1.0,2.0,24547.0,24152.0,,24152.0,2.3,,56493.0,,6.9,,,0.35,1929.0,19578.0
5529,3.0,2015.0,89.0,2228010.0,652965.0,0.84,96340.0,47.595,-122.31,1563484.0,15635.0,1.0,6.0,24556.0,105903.0,,105903.0,35.8,37.4,3791402.0,3962192.0,81.6,83.3,,98.57,2009.0,17919.0
5530,5.0,2015.0,63.0,598527.0,175411.0,1.9,37000.0,47.694,-122.289,1527564.0,15276.0,1.0,2.0,24560.0,43645.0,,43645.0,57.5,71.2,2126066.0,2636113.0,94.1,108.6,,85.3,1949.0,18792.0
5531,5.0,2015.0,98.0,1757397.0,515042.0,0.53,104264.0,47.691,-122.29,999170.0,9992.0,1.0,4.0,24562.0,67360.0,42263.0,109623.0,25.1,25.7,2756494.0,2820071.0,59.9,60.5,,65.32,2012.0,18792.0
5532,5.0,2015.0,63.0,1254030.0,367520.0,0.52,20360.0,47.691,-122.29,198825.0,1988.0,1.0,1.0,24563.0,26853.0,,26853.0,71.4,69.3,1452804.0,1410918.0,203.6,197.2,,19.3,1952.0,18792.0
5533,7.0,2015.0,72.0,2763012.0,809759.0,0.08,91759.0,47.622,-122.33,74692.0,747.0,1.0,8.0,24564.0,91759.0,45239.0,136998.0,30.9,30.9,2837589.0,2837589.0,95.4,95.4,,23.23,2005.0,18390.0
5534,7.0,2015.0,80.0,586259.0,171816.0,0.28,26772.0,47.622,-122.33,110474.0,1105.0,1.0,3.0,24565.0,26772.0,,26772.0,26.0,29.8,696709.0,798735.0,73.1,85.1,,9.95,1907.0,18390.0
5535,3.0,2015.0,93.0,849540.0,248976.0,0.06,37417.0,47.623,-122.327,,,1.0,6.0,24571.0,37417.0,,37417.0,22.7,25.4,849504.0,952177.0,71.3,79.9,,5.92,1967.0,18376.0
5536,2.0,2015.0,,939680.0,275393.0,2.81,19715.0,47.575,-122.334,1421015.0,14210.0,1.0,1.0,24579.0,27760.0,,27760.0,62.6,79.3,2360656.0,2990959.0,117.8,135.3,,82.02,1916.0,19584.0
5537,2.0,2015.0,,240663.0,70531.0,0.1,13144.0,47.575,-122.334,27616.0,276.0,1.0,1.0,24581.0,20975.0,,20975.0,12.9,13.2,268269.0,275420.0,37.7,38.1,,3.14,1937.0,19584.0
5538,2.0,2015.0,,1357999.0,397990.0,0.5,26075.0,47.576,-122.334,177842.0,1778.0,1.0,1.0,24585.0,26075.0,,26075.0,58.9,58.9,1535784.0,1535784.0,170.7,170.7,,18.91,1918.0,19584.0
5539,2.0,2015.0,57.0,1187222.0,347940.0,0.73,29394.0,47.579,-122.333,342136.0,3421.0,1.0,1.0,24587.0,29394.0,,29394.0,33.0,33.0,1529309.0,1529309.0,88.3,88.3,,26.45,1992.0,19584.0
5540,2.0,2015.0,,248948.0,72960.0,0.74,30200.0,47.58,-122.334,447116.0,4471.0,1.0,3.0,24588.0,33000.0,,33000.0,21.1,26.5,696054.0,873401.0,37.9,43.6,,25.48,1905.0,19584.0
5541,2.0,2015.0,62.0,260108.0,76230.0,0.55,15000.0,47.579,-122.334,196650.0,1967.0,1.0,2.0,24589.0,20400.0,,20400.0,22.4,21.8,456747.0,445232.0,50.2,48.4,,12.26,1926.0,19584.0
5542,2.0,2015.0,1.0,3087446.0,904841.0,0.4,20460.0,47.579,-122.334,,,1.0,1.0,24591.0,20460.0,,20460.0,150.9,150.9,3087318.0,3087318.0,473.8,473.8,,21.52,1926.0,19584.0
